Ngay,GiaDieuChinh,GiaDongCua,ThayDoi,KhoiLuongKhopLenh,GiaTriKhopLenh,KLThoaThuan,GtThoaThuan,GiaMoCua,GiaCaoNhat,GiaThapNhat
22/12/2022,205.79,205.789,1.32(0.65 %),55636597,"774,540,414,600",6590085,"196,973,301,100",204.4648,206.7941,201.3275
21/12/2022,204.46,204.4648,-3.07(-1.48 %),84107948,"1,102,949,450,100",10573289,"252,284,124,800",207.5308,208.6321,200.4675
20/12/2022,207.53,207.5308,-4.71(-2.22 %),117985288,"1,555,262,615,300",17151650,"204,640,385,000",212.2383,213.6942,204.1709
19/12/2022,212.24,212.2383,-0.75(-0.35 %),101717367,"1,440,290,402,900",5282674,"118,444,863,200",212.9932,217.4818,212.2383
16/12/2022,212.99,212.9932,0.04(0.02 %),101845833,"1,305,345,549,900",2720000,"58,944,000,000",212.9542,215.2502,211.3517
15/12/2022,212.95,212.9542,-0.25(-0.12 %),71624931,"1,055,987,876,700",1659000,"32,320,500,000",213.2056,214.6886,210.7442
14/12/2022,213.21,213.2056,-0.38(-0.18 %),85623936,"1,156,263,087,900",8007442,"143,906,172,900",213.5879,217.2282,211.9303
13/12/2022,213.59,213.5879,3.06(1.45 %),95715505,"1,356,923,379,500",2618200,"47,825,000,000",210.5328,213.7517,206.3407
12/12/2022,210.53,210.5328,-6.46(-2.98 %),114825158,"1,623,455,514,600",12843763,"123,111,115,100",216.9977,219.485,210.5255
09/12/2022,217.0,216.9977,1.62(0.75 %),101176315,"1,554,801,415,000",20747077,"276,910,031,000",215.3729,217.6015,213.7098
08/12/2022,215.37,215.3729,5.44(2.59 %),100526504,"1,329,785,439,300",6431000,"127,983,500,000",209.9296,216.6858,208.7763
07/12/2022,209.93,209.9296,-2.87(-1.35 %),113173421,"1,547,643,138,200",2142800,"42,331,000,000",212.7985,214.2185,208.0453
06/12/2022,212.8,212.7985,-7.16(-3.26 %),187030004,"2,718,599,036,400",1337609,"22,601,771,000",219.9557,221.8435,212.7985
05/12/2022,219.96,219.9557,4(1.85 %),119036879,"1,630,192,950,800",4282184,"140,673,618,900",215.9584,222.3412,216.5302
02/12/2022,215.96,215.9584,4.95(2.35 %),135329598,"1,773,662,702,800",1516700,"22,213,210,000",211.0037,216.0351,208.1869
01/12/2022,211.0,211.0037,2.22(1.06 %),137100271,"1,700,050,410,000",1797909,"28,169,280,800",208.7858,214.7284,208.5416
30/11/2022,208.79,208.7858,0.56(0.27 %),88139998,"1,086,585,701,000",489500,"12,322,250,000",208.222,210.8907,204.41
29/11/2022,208.22,208.222,4.16(2.04 %),152171862,"1,735,484,397,700",1715000,"26,445,400,000",204.0647,208.4911,202.4189
28/11/2022,204.06,204.0647,7.29(3.70 %),77673839,"927,997,926,400",1179700,"24,103,600,000",196.7736,204.0975,196.4809
25/11/2022,196.77,196.7736,5.56(2.91 %),56288498,"620,684,577,300",849000,"16,084,200,000",191.2163,196.797,189.3522
24/11/2022,191.22,191.2163,0.22(0.12 %),58311433,"661,939,469,300",2234800,"16,264,610,000",190.999,191.8052,188.4752
23/11/2022,191.0,190.999,-3.67(-1.89 %),56111510,"666,038,520,400",9017400,"128,486,200,000",194.6644,195.8461,190.9976
22/11/2022,194.66,194.6644,2.26(1.17 %),99248178,"1,083,245,770,500",2794104,"44,366,231,000",192.4024,197.9825,190.9451
21/11/2022,192.4,192.4,1.53(0.80 %),57055862,"706,921,000,000",5003162,"134,736,994,000",190.87,193.73,187.99
18/11/2022,190.87,190.8705,3.01(1.60 %),97346535,"989,027,020,300",10935700,"83,228,454,000",187.8579,190.8775,183.4338
17/11/2022,187.86,187.86,4.41(2.40 %),74672249,"796,649,000,000",4230649,"58,856,247,000",183.45,188.77,181.73
16/11/2022,183.45,183.4469,7.66(4.36 %),101517104,"1,121,054,288,700",20397051,"200,918,139,000",175.7834,183.5015,168.1584
15/11/2022,175.78,175.78,-7.67(-4.18 %),62530515,"682,521,000,000",4312015,"68,995,002,500",183.45,183.45,174.34
14/11/2022,183.45,183.4464,-6.36(-3.35 %),65637645,"734,487,981,400",671044,"28,480,369,600",189.8093,189.7581,182.3956
11/11/2022,189.81,189.8093,-2.58(-1.34 %),77981392,"1,059,265,100,100",1863145,"42,278,384,000",192.3861,193.6946,188.9736
10/11/2022,192.39,192.39,-9(-4.47 %),62688900,"871,569,250,000",2801000,"96,227,000,000",201.3862,201.34,191.89
09/11/2022,201.39,201.3862,1.62(0.81 %),44374666,"678,358,740,000",2639880,"85,294,730,700",199.7668,203.5216,198.3458
08/11/2022,199.77,199.7668,1.21(0.61 %),51585774,"674,873,381,500",5374818,"165,592,956,000",198.5614,199.7849,195.4316
07/11/2022,198.56,198.5614,-6(-2.93 %),62889579,"879,014,002,700",5719000,"77,005,000,000",204.5589,205.1035,198.11
04/11/2022,204.56,204.56,-6.18(-2.93 %),77214300,"992,601,000,000",4147000,"68,557,685,000",210.74,210.84,203.25
03/11/2022,210.74,210.7407,-0.92(-0.43 %),37252311,"535,336,182,100",4855000,"66,242,500,000",211.6632,211.7762,209.8018
02/11/2022,211.66,211.6632,-0.7(-0.33 %),47393343,"707,328,411,800",2087274,"43,211,473,000",212.3607,213.9356,211.272
01/11/2022,212.36,212.3607,1.93(0.92 %),53746071,"721,898,939,400",2138333,"63,180,647,800",210.4276,213.2668,209.6857
31/10/2022,210.43,210.4276,-3.31(-1.55 %),50823402,"713,495,176,500",4454500,"96,593,600,000",213.733,215.123,208.2916
28/10/2022,213.73,213.733,0.11(0.05 %),55725186,"690,984,587,300",2999700,"44,684,500,000",213.6276,217.1144,212.4213
27/10/2022,213.63,213.6276,7.68(3.73 %),55297281,"762,399,087,400",4165409,"56,342,467,000",205.95,213.6276,201.9417
26/10/2022,205.95,205.95,-2.07(-1.00 %),39397384,"568,269,902,400",5589000,"55,840,500,000",208.0208,209.7838,204.4979
25/10/2022,208.02,208.0208,-1.48(-0.71 %),73598090,"963,874,246,100",4652178,"85,760,128,000",209.5049,211.2423,203.4433
24/10/2022,209.5,209.5049,-7.91(-3.64 %),63727244,"941,429,366,000",13730073,"169,511,769,800",217.4117,218.6872,208.1718
21/10/2022,217.41,217.4117,-8.47(-3.75 %),88635555,"1,344,168,242,400",827500,"19,732,100,000",225.8806,226.019,216.3439
20/10/2022,225.88,225.8806,-2.02(-0.89 %),32328137,"615,951,295,900",2201186,"89,783,178,600",227.902,228.5162,224.8985
